"Semana","Agencia_ID","Canal_ID","Ruta_SAK","Cliente_ID","Producto_ID","Venta_uni_hoy","Venta_hoy","Dev_uni_proxima","Dev_proxima","Demanda_uni_equil"
6,1554,1,1211,571104,43118,5,52.8,0,0,5
6,1554,1,1211,571104,43169,6,117.24,0,0,6
6,1554,1,1211,571104,43188,33,460.68,0,0,33
6,1554,1,1211,571104,43196,4,36.28,0,0,4
6,1554,1,1211,571104,43203,28,233.24,0,0,28
6,1554,1,1211,571104,43209,5,37.5,0,0,5
6,1554,1,1211,571104,43231,29,601.75,0,0,29
6,1554,1,1211,571104,43251,4,44.88,0,0,4
6,1554,1,2001,571104,35453,3,15.57,0,0,3
6,1554,1,2001,571104,37058,6,48.9,0,0,6
6,1554,1,2001,571104,43064,6,53.34,0,0,6
6,1554,1,2001,571104,43065,4,29.64,0,0,4
6,1554,1,2001,571104,43084,6,53.34,0,0,6
6,1554,1,2001,571104,43274,2,11.86,0,0,2
6,1554,1,2001,571104,43307,6,35.58,0,0,6
6,1554,1,2001,571104,43316,5,44.45,0,0,5
6,1554,1,2101,571104,30552,2,12.3,0,0,2
6,1554,1,2101,571104,30572,2,13.88,0,0,2
6,1554,1,2101,571104,30575,5,34.7,0,0,5
6,1554,1,2101,571104,31485,5,53.8,0,0,5
6,1554,1,2101,571104,43058,10,100,0,0,10
6,1554,1,6505,571104,43040,12,75.84,0,0,12
6,1554,1,6505,571104,45111,3,29.1,0,0,3
6,1554,8,5702,191155,30575,10,69.4,0,0,10
6,1554,8,5702,191155,31310,8,55.52,0,0,8
6,1554,8,5702,191155,32934,10,74.1,0,0,10
6,1554,8,5702,191155,43064,3,26.67,0,0,3
6,1554,8,5702,191155,43084,3,26.67,0,0,3
6,1554,8,5702,191155,43203,20,166.6,0,0,20
6,1554,8,5702,191155,43316,3,26.67,0,0,3
6,1555,1,1229,2332948,31393,2,46.08,0,0,2
6,1555,1,1229,2332948,36287,10,115.4,0,0,10
6,1555,1,1229,2332948,43006,2,34.34,0,0,2
6,1555,1,1229,2332948,43118,2,21.12,0,0,2
6,1555,1,1229,2332948,43175,2,31.7,0,0,2
6,1555,1,1229,2332948,43203,5,41.65,0,0,5
6,1556,1,1005,1147355,36287,6,69.24,0,0,6
6,1556,1,1005,1147355,43014,1,15.58,0,0,1
6,1556,1,1105,1147355,32394,7,26.46,0,0,7
6,1556,1,1105,1147355,36278,2,29.6,0,0,2
6,1556,1,1105,1147355,36711,1,7.5,0,0,1
6,1556,1,1105,1147355,43203,9,74.97,0,0,9
6,1556,1,1257,41437,32394,12,45.36,0,0,12
6,1556,1,1257,41437,36287,4,46.16,0,0,4
6,1556,1,1257,41437,43014,1,15.58,0,0,1
6,1556,1,1257,41437,43118,1,10.56,0,0,1
6,1556,1,1257,41437,43188,2,29.52,0,0,2
6,1556,1,1257,41437,43203,7,58.31,0,0,7
6,1556,1,1257,41437,43209,1,7.5,0,0,1
6,1556,1,1257,41437,43231,3,62.25,0,0,3
6,1556,1,1257,1358051,32394,3,11.34,0,0,3
6,1556,1,1257,1358051,36287,10,115.4,0,0,10
6,1556,1,1257,1358051,36711,2,15,0,0,2
6,1556,1,1257,1358051,43014,1,15.58,0,0,1
6,1556,1,1257,1358051,43118,3,31.68,0,0,3
6,1556,1,1257,1358051,43175,1,15.85,0,0,1
6,1556,1,1257,1358051,43203,5,41.65,0,0,5
6,1556,1,1257,1358051,43209,1,7.5,0,0,1
6,1556,1,1257,1358051,43231,3,62.25,0,0,3
6,1556,1,2002,1358051,43307,10,59.3,0,0,10
6,1556,1,2012,2332948,35456,4,20.76,0,0,4
6,1556,1,2012,2332948,37058,4,32.6,0,0,4
6,1556,1,2012,2332948,43084,1,8.89,0,0,1
6,1556,1,2012,2332948,43274,3,17.79,0,0,3
6,1556,1,2012,2332948,43307,8,47.44,0,0,8
6,1556,1,2012,2332948,43316,1,8.89,0,0,1
6,1556,1,2112,2332948,30572,5,34.7,0,0,5
6,1556,1,2112,2332948,31310,2,13.88,0,0,2
6,1556,1,2112,2332948,43058,4,40,0,0,4
6,1556,1,5041,2332948,40886,3,19.59,0,0,3
6,1557,1,1024,2342743,36287,14,161.56,0,0,14
6,1557,1,1024,2342743,43014,2,31.16,0,0,2
6,1557,1,1024,2342743,43188,7,103.32,0,0,7
6,1557,1,1024,2342743,43231,8,166,0,0,8
6,1557,1,1124,2342743,32394,13,49.14,0,0,13
6,1557,1,1124,2342743,36711,11,82.5,0,0,11
6,1557,1,1124,2342743,43118,8,84.48,0,0,8
6,1557,1,1124,2342743,43203,11,91.63,0,0,11
6,1557,1,1124,2342743,43209,2,15,0,0,2
6,1557,1,2023,2342743,35456,2,10.38,0,0,2
6,1557,1,2023,2342743,37058,7,57.05,0,0,7
6,1557,1,2023,2342743,43064,7,62.23,0,0,7
6,1557,1,2023,2342743,43274,8,47.44,0,0,8
6,1557,1,2023,2342743,43307,28,166.04,0,0,28
6,1557,1,2023,2342743,43316,3,26.67,0,0,3
6,1557,1,2123,2342743,30532,5,42.6,0,0,5
6,1557,1,2123,2342743,30572,14,97.16,0,0,14
6,1557,1,2123,2342743,31310,5,34.7,0,0,5
6,1557,1,2123,2342743,31471,2,21.52,0,0,2
6,1557,1,2123,2342743,31514,2,21.52,0,0,2
6,1557,1,2123,2342743,32934,2,14.82,0,0,2
6,1557,1,2123,2342743,35711,4,30.76,0,0,4
6,1557,1,2123,2342743,36823,5,23.05,0,0,5
6,1557,1,2123,2342743,43058,4,40,0,0,4
6,1557,1,5017,2342743,35635,1,10,0,0,1
6,1581,4,6603,33794,972,1,19.56,0,0,1
6,1581,4,6603,33794,1064,2,34.04,0,0,2
6,1581,4,6603,33794,1150,2,29.4,0,0,2
6,1581,4,6603,33794,1212,3,25.35,0,0,3
6,1581,4,6603,33794,1216,10,84.5,0,0,10
6,1581,4,6603,33794,1240,10,84,0,0,10
6,1581,4,6603,33794,1250,10,77,0,0,10
6,1581,4,6603,33794,3144,1,22.45,0,0,1
6,1581,4,6603,33794,4245,2,23.84,0,0,2
6,1581,4,6603,33794,8931,12,138,0,0,12
6,1581,4,6603,33794,30532,10,69.7,0,0,10
6,1581,4,6603,33794,32393,10,34.3,0,0,10
6,1581,4,6603,33794,32934,7,48.16,0,0,7
6,1581,4,6603,33794,34053,40,204.8,0,0,40
6,1581,4,6603,33794,37058,24,181.92,0,0,24
6,1581,4,6603,33794,43058,6,52.32,0,0,6
6,1581,4,6603,33794,43064,5,46.35,0,0,5
6,1581,4,6603,33794,43316,5,46.35,0,0,5
6,1581,4,6605,1262868,73,5,112.25,0,0,5
6,1581,4,6605,1262868,972,2,39.12,0,0,2
6,1581,4,6605,1262868,1064,1,17.02,0,0,1
6,1581,4,6605,1262868,1150,16,235.2,0,0,16
6,1581,4,6605,1262868,1212,0,0,1,8.45,0
6,1581,4,6605,1262868,1216,13,109.85,0,0,13
6,1581,4,6605,1262868,1240,14,117.6,0,0,14
6,1581,4,6605,1262868,1250,13,100.1,0,0,13
6,1581,4,6605,1262868,2025,6,108.24,0,0,6
6,1581,4,6605,1262868,3144,2,44.9,0,0,2
6,1581,4,6605,1262868,4245,3,35.76,0,0,3
6,1581,4,6605,1262868,31717,4,23.68,0,0,4
6,1581,4,6605,1262868,31719,4,29.92,0,0,4
6,1581,4,6605,1262868,32640,5,65,0,0,5
6,1581,4,6605,1262868,34053,90,460.8,0,0,90
6,1581,4,6605,1262868,43307,48,241.92,0,0,48
6,1581,4,6605,1262868,43316,9,83.43,0,0,9
6,1585,4,6611,8565361,31184,4,65.88,0,0,4
6,1585,4,6611,8565361,32353,18,233.1,0,0,18
6,1585,4,6611,8565361,34255,4,66.6,0,0,4
6,1585,4,6611,8565361,36275,10,49,0,0,10
6,1585,4,6611,8565361,36711,16,120,0,0,16
6,1585,4,6611,8565361,43038,6,76.32,0,0,6
6,1585,4,6611,8565361,43118,3,33.03,0,0,3
6,1585,4,6611,8565361,43186,13,298.48,0,0,13
6,1585,4,6611,8565361,43188,10,146.2,0,0,10
6,1585,4,6611,8565361,43199,2,35.64,0,0,2
6,1585,4,6611,8565361,43203,14,119,0,0,14
6,1585,4,6611,8565361,43209,10,75.2,0,0,10
6,1585,4,6611,8565361,43218,7,30.8,0,0,7
6,1585,4,6611,8565361,43251,3,38.13,0,0,3
6,1585,4,6611,8565361,43307,20,116.8,0,0,20
6,1585,4,6611,8565361,43338,7,153.16,0,0,7
6,1585,4,6611,8565361,44829,4,56.04,0,0,4
6,1585,4,6611,8565361,49782,8,92.8,0,0,8
6,1596,4,6656,2398013,32409,5,48,0,0,5
6,1596,4,6656,2398013,43118,10,102.1,0,0,10
6,1596,4,6656,2398013,43169,4,78.24,0,0,4
6,1596,4,6656,2398013,43186,3,68.88,0,0,3
6,1596,4,6656,2398013,43203,8,61.6,0,0,8
6,1596,4,6656,2398013,43338,3,63.21,0,0,3
6,1602,1,1202,1911960,1212,2,16.76,0,0,2
6,1602,1,1202,1911960,1216,2,16.76,0,0,2
6,1602,1,1202,1911960,1220,2,15.28,0,0,2
6,1602,1,1202,1911960,1240,3,25.14,0,0,3
6,1602,1,1202,1911960,1250,2,15.28,0,0,2
6,1602,1,1202,1911960,1284,10,30.2,0,0,10
6,1602,1,1202,1911960,2665,1,16,0,0,1
6,1602,1,1202,1911960,41843,4,27.44,0,0,4
6,1602,1,4401,1911960,35453,2,8.88,0,0,2
6,1611,1,1254,4200595,1216,2,16.76,0,0,2
6,1611,1,1254,4200595,1220,2,15.28,0,0,2
6,1611,1,1254,4200595,1250,3,22.92,0,0,3
6,1611,1,1254,4200595,1284,4,12.08,0,0,4
6,1611,1,1254,4200595,2233,1,19.94,0,0,1
6,1611,1,1255,4654676,1284,5,15.1,0,0,5
6,1611,1,1260,196573,1240,1,8.38,0,0,1
6,1611,1,1260,196573,1284,3,9.06,0,0,3
6,1611,1,1260,196573,2233,2,39.88,0,0,2
6,1611,1,1265,194119,1220,1,7.64,0,0,1
6,1611,1,1265,194119,1230,1,16.67,0,0,1
6,1611,1,1265,194119,1240,3,25.14,0,0,3
6,1611,1,1265,194119,1250,4,30.56,0,0,4
6,1611,1,1266,705936,1212,2,16.76,0,0,2
6,1611,1,1266,705936,1216,2,16.76,0,0,2
6,1611,1,1266,705936,1240,2,16.76,0,0,2
6,1611,1,1266,705936,1284,10,30.2,0,0,10
6,1611,1,1267,8285236,972,2,37.96,0,0,2
6,1611,1,1267,8285236,1180,9,125.46,0,0,9
6,1611,1,1267,8285236,1216,5,41.9,0,0,5
6,1611,1,1267,8285236,1220,2,15.28,0,0,2
6,1611,1,1267,8285236,1230,2,33.34,0,0,2
6,1611,1,1267,8285236,1240,8,67.04,0,0,8
6,1611,1,1267,8285236,1250,8,61.12,0,0,8
6,1611,1,1267,8285236,1284,26,78.52,0,0,26
6,1611,1,1267,8285236,2233,4,79.76,0,0,4
6,1611,1,1267,8285236,46772,8,71.36,0,0,8
6,1611,1,1275,4408598,1216,1,8.38,0,0,1
6,1611,1,1275,4408598,1220,2,15.28,0,0,2
6,1611,1,1275,4408598,1240,1,8.38,0,0,1
6,1611,1,1275,4408598,1284,4,12.08,0,0,4
6,1611,1,1275,4408598,2233,2,39.88,0,0,2
6,1611,1,1665,8285236,37150,3,19.44,0,0,3
6,1612,1,1010,2385897,2233,4,79.76,0,0,4
6,1612,1,1010,2385897,40447,14,134.4,0,0,14
6,1612,1,1011,1540666,73,9,202.05,0,0,9
6,1612,1,1011,1540666,1147,5,52.5,0,0,5
6,1612,1,1011,1540666,1150,36,529.2,0,0,36
6,1612,1,1011,1540666,1182,84,1233.12,0,0,84
6,1612,1,1011,1540666,2025,29,523.16,0,0,29
6,1612,1,1011,1540666,2665,36,572.4,0,0,36
6,1612,1,1011,1540666,3144,3,67.35,0,0,3
6,1612,1,1011,1540666,31307,6,78.9,0,0,6
6,1612,1,1011,1540666,40447,64,691.2,0,0,64
6,1612,1,1011,1540666,46772,56,526.4,0,0,56
6,1612,1,1040,4390393,1150,2,27.92,0,0,2
6,1612,1,1131,1540666,972,3,58.68,0,0,3
6,1612,1,1131,1540666,1212,2,16.9,0,0,2
6,1612,1,1131,1540666,1216,3,25.35,0,0,3
6,1612,1,1131,1540666,1220,3,23.1,0,0,3
6,1612,1,1131,1540666,1240,8,67.2,0,0,8
6,1612,1,1131,1540666,1250,2,15.4,0,0,2
6,1612,1,1131,1540666,1284,15,45.3,0,0,15
6,1612,1,1131,1540666,4280,5,34.1,0,0,5
6,1612,1,1131,1540666,34053,13,66.56,0,0,13
6,1612,1,1131,1540666,48421,8,34.08,0,0,8
6,1612,1,1131,2385897,1212,7,58.66,0,0,7
6,1612,1,1131,2385897,1216,7,58.66,0,0,7
6,1612,1,1131,2385897,1220,8,61.12,0,0,8
6,1612,1,1131,2385897,1230,1,16.67,0,0,1
6,1612,1,1131,2385897,1240,12,100.56,0,0,12
6,1612,1,1131,2385897,1250,9,68.76,0,0,9
6,1612,1,1131,2385897,1284,34,102.68,0,0,34
6,1612,1,1131,2385897,48421,1,4.58,0,0,1
6,1612,1,1263,2024362,1212,2,16.76,0,0,2
6,1612,1,1263,2024362,1250,10,76.4,0,0,10
6,1612,1,1263,2024362,1284,1,3.02,0,0,1
6,1612,1,1263,2024362,2233,7,139.58,0,0,7
6,1612,1,1272,4461816,1182,1,13.94,0,0,1
6,1612,1,1272,4461816,1230,1,16.67,0,0,1
6,1612,1,1272,4461816,1240,2,16.76,0,0,2
6,1612,1,1272,4461816,1250,2,15.28,0,0,2
6,1612,1,1272,4461816,1284,10,30.2,0,0,10
6,1612,1,2124,4461816,33244,3,34.59,0,0,3
6,1612,1,2124,4461816,43058,3,28.05,0,0,3
6,1612,1,4413,1540666,35516,8,41.6,0,0,8
6,1612,1,4413,1540666,37058,14,106.12,0,0,14
6,1612,1,4413,1540666,43215,4,41.6,0,0,4
6,1612,1,4413,1540666,43307,35,176.4,0,0,35
6,1612,1,4413,1540666,43316,3,27.81,0,0,3
6,1613,1,1021,312574,2233,2,39.88,0,0,2
6,1613,1,1021,312574,2665,2,32,0,0,2
6,1613,1,1025,4213804,1182,3,41.82,0,0,3
6,1613,1,1025,4213804,2233,6,119.64,0,0,6
6,1613,1,1025,4213804,2665,2,32,0,0,2
6,1613,1,1121,312574,1240,3,25.14,0,0,3
6,1613,1,1125,4213804,972,1,18.98,1,18.98,0
6,1613,1,1125,4213804,1240,2,16.76,0,0,2
6,1613,1,1125,4213804,47840,2,16,0,0,2
6,1613,1,2851,4213804,30532,1,7.78,0,0,1
6,1613,1,2857,1351357,35453,2,8.88,0,0,2
6,1613,1,2858,4584750,30575,3,18.75,0,0,3
6,1613,1,2858,4584750,37058,2,15,0,0,2
6,1613,1,2858,4584750,43307,3,15.84,0,0,3
6,1614,1,1019,870120,1129,20,352,0,0,20
6,1614,1,1019,870120,1150,15,209.4,0,0,15
6,1614,1,1019,870120,31307,4,59.16,0,0,4
6,1614,1,1019,870120,31392,2,44.44,0,0,2
6,1614,1,1019,870120,46772,45,401.4,0,0,45
6,1614,1,1025,1142394,73,1,21.32,0,0,1
6,1614,1,1025,1142394,1129,4,70.4,0,0,4
6,1614,1,1025,1142394,1150,7,97.72,0,0,7
6,1614,1,1025,1142394,1182,12,167.28,0,0,12
6,1614,1,1025,1142394,2233,7,139.58,0,0,7
6,1614,1,1025,1142394,3144,1,21.32,0,0,1
6,1614,1,1025,1142394,31307,1,14.79,0,0,1
6,1614,1,1119,870120,972,4,75.92,0,0,4
6,1614,1,1119,870120,1064,4,66.68,0,0,4
6,1614,1,1119,870120,1216,3,25.14,0,0,3
6,1614,1,1119,870120,1220,5,38.2,0,0,5
6,1614,1,1119,870120,1230,2,33.34,0,0,2
6,1614,1,1119,870120,1240,13,108.94,0,0,13
6,1614,1,1119,870120,1250,11,84.04,0,0,11
6,1614,1,1119,870120,1284,26,78.52,0,0,26
6,1614,1,1125,1142394,972,2,37.96,0,0,2
6,1614,1,1125,1142394,1064,2,33.34,0,0,2
6,1614,1,1125,1142394,1216,2,16.76,0,0,2
6,1614,1,1125,1142394,1220,3,22.92,0,0,3
6,1614,1,1125,1142394,1230,3,50.01,0,0,3
6,1614,1,1125,1142394,1240,3,25.14,0,0,3
6,1614,1,1125,1142394,1250,2,15.28,0,0,2
6,1614,1,1125,1142394,1284,5,15.1,0,0,5
6,1614,1,1125,1142394,47840,6,48,0,0,6
6,1614,1,1233,320819,1180,2,27.88,0,0,2
6,1614,1,1233,320819,1240,1,8.38,0,0,1
6,1614,1,1242,4182202,1182,5,69.7,0,0,5
6,1614,1,1601,870120,325,3,24.45,0,0,3
6,1614,1,1601,870120,4280,10,60,0,0,10
6,1614,1,1601,870120,31719,6,45.54,0,0,6
6,1614,1,1601,870120,31720,3,25.14,0,0,3
6,1614,1,1601,870120,35147,4,82,0,0,4
6,1614,1,2101,870120,31471,2,19.98,0,0,2
6,1614,1,2101,870120,31514,8,79.92,0,0,8
6,1614,1,2101,870120,36823,12,55.32,0,0,12
6,1614,1,2101,870120,43058,7,65.45,0,0,7
6,1614,1,2852,1142394,30532,4,31.12,0,0,4
6,1614,1,2852,1142394,30572,15,93.75,0,0,15
6,1614,1,2852,1142394,31514,2,19.98,0,0,2
6,1614,1,2852,1142394,35453,12,53.28,0,0,12
6,1614,1,2852,1142394,35456,12,54.48,0,0,12
6,1614,1,2852,1142394,37058,12,90,0,0,12
6,1614,1,2852,1142394,43058,8,74.8,0,0,8
6,1614,1,2852,1142394,43307,11,58.08,0,0,11
6,1614,1,2852,1142394,43316,2,16.3,0,0,2
6,1614,1,4401,870120,35453,8,35.52,0,0,8
6,1614,1,4401,870120,35456,8,36.32,0,0,8
6,1614,1,4401,870120,37058,26,195,0,0,26
6,1614,1,4401,870120,43064,6,48.9,0,0,6
6,1614,1,4401,870120,43065,4,27.04,0,0,4
6,1614,1,4401,870120,43274,4,20.76,0,0,4
6,1614,1,4401,870120,43307,40,211.2,0,0,40
6,1614,1,4502,1953915,1220,1,7.64,0,0,1
6,1614,1,4502,1953915,1284,10,30.2,0,0,10
6,1616,1,1043,298259,1129,2,35.2,0,0,2
6,1616,1,1043,298259,1150,2,27.92,0,0,2
6,1616,1,1043,298259,2233,14,279.16,0,0,14
6,1616,1,1047,2229625,1182,3,41.82,0,0,3
6,1616,1,1047,2229625,2233,12,239.28,0,0,12
6,1616,1,1143,298259,972,4,75.92,0,0,4
6,1616,1,1143,298259,1064,1,16.67,1,16.67,0
6,1616,1,1143,298259,1216,1,8.38,0,0,1
6,1616,1,1143,298259,1220,2,15.28,0,0,2
6,1616,1,1143,298259,1230,1,16.67,0,0,1
6,1616,1,1143,298259,1250,4,30.56,0,0,4
6,1616,1,1147,2229625,1220,12,91.68,0,0,12
6,1616,1,1147,2229625,1230,5,83.35,0,0,5
6,1616,1,1147,2229625,1240,15,125.7,0,0,15
6,1616,1,1147,2229625,4280,20,120,0,0,20
6,1616,1,1211,672626,1216,1,8.38,0,0,1
6,1616,1,2108,298259,30532,9,70.02,0,0,9
6,1616,1,2108,298259,30552,4,21.52,0,0,4
6,1616,1,2108,298259,32934,9,63.36,0,0,9
6,1616,1,2108,298259,43058,6,56.1,0,0,6
6,1616,1,2801,308477,35456,1,4.54,5,22.7,0
6,1616,1,2812,1317263,43058,2,18.7,0,0,2
6,1616,1,2812,1317263,43307,2,10.56,0,0,2
6,1616,1,2820,2229625,30572,30,187.5,30,187.5,0
6,1616,1,2820,2229625,30575,30,187.5,30,187.5,0
6,1616,1,2820,2229625,37058,15,112.5,0,0,15
6,1616,1,2820,2229625,43064,10,81.5,0,0,10
6,1616,1,2820,2229625,43307,30,158.4,0,0,30
6,1616,1,2820,2229625,43316,5,40.75,0,0,5
6,1616,1,4409,298259,31471,4,39.96,0,0,4
6,1616,1,4409,298259,31514,3,29.97,0,0,3
6,1616,1,4409,298259,35453,4,17.76,0,0,4
6,1616,1,4409,298259,37058,2,15,0,0,2
6,1616,1,4409,298259,43084,2,16.3,0,0,2
6,1616,1,4409,298259,43215,1,10.14,0,0,1
6,1616,1,4409,298259,43274,2,10.38,0,0,2
6,1616,1,4409,298259,43307,6,31.68,0,0,6
6,1616,1,4529,674503,1240,4,33.52,0,0,4
6,1616,1,4530,2471070,1240,2,16.76,0,0,2
6,1616,1,4530,2471070,1284,6,18.12,0,0,6
6,1616,1,4530,2471070,32936,4,28.16,0,0,4
6,1616,1,4532,4479991,1212,1,8.38,0,0,1
6,1616,1,4532,4479991,1216,1,8.38,0,0,1
6,1616,1,4532,4479991,1230,1,16.67,0,0,1
6,1616,1,4532,4479991,1240,1,8.38,0,0,1
6,1616,1,4532,4479991,1284,2,6.04,0,0,2
6,1616,1,4535,4700132,1220,3,22.92,0,0,3
6,1616,1,4535,4700132,1240,3,25.14,0,0,3
6,1616,1,4535,4700132,1284,3,9.06,0,0,3
6,1616,1,4535,4700132,30551,2,10.76,0,0,2
6,1616,1,4535,4700132,37057,4,30,0,0,4
6,1617,1,1002,9746273,1182,7,97.58,0,0,7
6,1617,1,1002,9746273,46772,5,44.6,0,0,5
6,1617,1,1003,4484349,1129,3,52.8,0,0,3
6,1617,1,1003,4484349,1182,6,83.64,0,0,6
6,1617,1,1003,4484349,2233,3,59.82,0,0,3
6,1617,1,1102,9746273,972,1,18.98,0,0,1
6,1617,1,1102,9746273,1220,1,7.64,0,0,1
6,1617,1,1102,9746273,1230,1,16.67,0,0,1
6,1617,1,1102,9746273,1240,7,58.66,0,0,7
6,1617,1,1102,9746273,1250,1,7.64,0,0,1
6,1617,1,1103,4484349,972,1,18.98,0,0,1
6,1617,1,1103,4484349,1240,2,16.76,0,0,2
6,1617,1,1103,4484349,1250,2,15.28,0,0,2
6,1617,1,1205,2485750,1284,2,6.04,0,0,2
6,1617,1,1205,4299298,1284,6,18.12,0,0,6
6,1617,1,1217,2285205,972,1,18.98,0,0,1
6,1617,1,1217,2285205,1212,1,8.38,0,0,1
6,1617,1,1217,2285205,1284,6,18.12,0,0,6
6,1617,1,1610,4484349,31307,3,44.37,0,0,3
6,1617,1,2804,4727967,30532,3,23.34,0,0,3
6,1617,1,2804,4727967,43068,10,38.4,0,0,10
6,1617,1,2811,4484349,30532,2,15.56,0,0,2
6,1617,1,2811,4484349,40886,4,23.04,0,0,4
6,1617,1,2817,2285205,43285,8,42.24,0,0,8
6,1617,1,2818,9746273,32846,8,43.68,0,0,8
6,1617,1,2818,9746273,40886,2,11.52,0,0,2
6,1617,1,2818,9746273,43285,6,31.68,0,0,6
6,1617,1,2818,9746273,43316,1,8.15,0,0,1
6,1617,1,2821,4586037,43285,4,21.12,0,0,4
6,1617,1,4501,2309398,1284,2,6.04,0,0,2
6,1617,1,4501,2309398,30572,2,12.5,0,0,2
6,1617,1,4501,2309398,31310,2,12.5,0,0,2
6,1618,1,1258,1102952,1182,1,13.94,0,0,1
6,1618,1,1258,1102952,1212,2,16.76,0,0,2
6,1618,1,1258,1102952,1240,1,8.38,0,0,1
6,1618,1,1258,1102952,1284,1,3.02,0,0,1
6,1618,1,1261,4615780,972,2,37.96,0,0,2
6,1618,1,1261,4615780,1250,2,15.28,0,0,2
6,1618,1,1261,4615780,2233,2,39.88,0,0,2
6,1618,1,2121,503561,43058,6,56.1,0,0,6
6,1618,1,2881,4615780,43307,5,26.4,0,0,5
6,1618,1,4421,503561,40886,10,57.6,0,0,10
6,1620,1,1022,4103803,1182,5,69.7,0,0,5
6,1620,1,1022,4103803,2233,1,19.94,0,0,1
6,1620,1,1022,4103803,46772,10,89.2,0,0,10
6,1620,1,1122,4103803,1240,1,8.38,0,0,1
6,1620,1,1122,4103803,34868,6,18.12,0,0,6
6,1620,1,1246,2079919,1212,1,8.38,0,0,1
6,1620,1,1246,2079919,1250,1,7.64,0,0,1
6,1620,1,1249,5929986,972,2,37.96,0,0,2
6,1620,1,1249,5929986,1216,1,8.38,0,0,1
6,1620,1,1249,5929986,1240,1,8.38,0,0,1
6,1620,1,1249,5929986,2233,1,19.94,1,19.94,0
6,1620,1,1249,5929986,34868,4,12.08,0,0,4
6,1620,1,2014,4103803,35453,6,26.64,0,0,6
6,1620,1,2014,4103803,43064,2,16.3,0,0,2
6,1620,1,2014,4103803,43084,2,16.3,0,0,2
6,1620,1,2114,4103803,32934,1,7.04,0,0,1
6,1620,1,2815,5929986,37058,1,7.5,0,0,1
6,1620,1,2815,5929986,43064,1,8.15,0,0,1
6,1620,1,5015,4103803,32846,6,32.76,2,10.92,4
6,1620,1,5015,4103803,35131,4,37.4,1,9.35,3
6,1623,1,1035,318713,1182,5,69.7,0,0,5
6,1623,1,1035,318713,2233,1,19.94,0,0,1
6,1623,1,1135,318713,972,1,18.98,0,0,1
6,1623,1,1135,318713,1212,2,16.76,0,0,2
6,1623,1,1232,7480908,1216,2,16.76,0,0,2
6,1623,1,1232,7480908,1250,4,30.56,0,0,4
6,1623,1,1232,7480908,2233,2,39.88,0,0,2
6,1623,1,2031,318713,35453,4,17.76,0,0,4
6,1623,1,2031,318713,37058,6,45,0,0,6
6,1623,1,2031,318713,43064,2,16.3,0,0,2
6,1623,1,2031,318713,43065,2,13.52,0,0,2
6,1623,1,2031,318713,43084,2,16.3,0,0,2
6,1623,1,2031,318713,43307,20,105.6,0,0,20
6,1623,1,2031,318713,43316,2,16.3,0,0,2
6,1623,1,2031,2279818,31471,2,19.98,0,0,2
6,1623,1,2031,2279818,43215,2,20.28,0,0,2
6,1623,1,2131,318713,30532,3,23.34,0,0,3
6,1623,1,2131,318713,30569,2,14.08,0,0,2
6,1623,1,2131,318713,30572,4,25,0,0,4
6,1623,1,2131,318713,30575,4,25,0,0,4
6,1623,1,2131,318713,31310,3,18.75,0,0,3
6,1623,1,2131,318713,32934,1,7.04,0,0,1
6,1623,1,2131,318713,43058,4,37.4,0,0,4
6,1623,1,2131,2279818,30572,5,31.25,0,0,5
6,1623,1,2131,2279818,30575,3,18.75,0,0,3
6,1625,1,1057,1158229,5707,1,16,0,0,1
6,1625,1,1157,1158229,1284,1,3.02,0,0,1
6,1625,1,1258,9575392,1150,1,13.96,0,0,1
6,1625,1,1258,9575392,1250,5,38.2,2,15.28,3
6,1625,1,1258,9575392,1284,2,6.04,0,0,2
6,1625,1,1258,9575392,2233,2,39.88,0,0,2
6,1625,1,1261,884487,1212,2,16.76,1,8.38,1
6,1625,1,1261,884487,1220,2,15.28,0,0,2
6,1625,1,1261,884487,1284,22,66.44,0,0,22
6,1625,1,2160,884487,31514,3,29.97,0,0,3
6,1625,1,2850,189057,1212,4,33.8,0,0,4
6,1625,1,2850,189057,1216,1,8.45,0,0,1
6,1625,1,2850,189057,1220,3,23.1,0,0,3
6,1625,1,2850,189057,1240,4,33.6,0,0,4
6,1625,1,2850,189057,1250,4,30.8,0,0,4
6,1625,1,2850,189057,2025,1,18.04,0,0,1
6,1625,1,2850,189057,34053,4,20.48,0,0,4
6,1625,1,2850,189057,37058,5,37.9,0,0,5
6,1625,1,2850,189057,43307,6,30.24,0,0,6
6,1626,1,2101,361784,30572,10,62.5,0,0,10
6,1626,1,2101,361784,31779,3,30.42,0,0,3
6,1626,1,2101,361784,43058,5,46.75,0,0,5
6,1626,1,2105,8285236,30572,5,31.25,0,0,5
6,1626,1,2105,8285236,30575,5,31.25,0,0,5
6,1626,1,2105,8285236,36823,6,27.66,0,0,6
6,1626,1,2105,8285236,43058,2,18.7,0,0,2
6,1626,1,2854,4286925,43307,2,10.56,0,0,2
6,1626,1,4401,361784,37058,10,75,0,0,10
6,1626,1,4401,361784,40886,4,23.04,0,0,4
6,1626,1,4401,361784,43274,3,15.57,0,0,3
6,1626,1,4405,2035231,37058,4,30,0,0,4
6,1626,1,4405,2035231,40886,8,46.08,0,0,8
6,1628,1,1031,1756545,1129,2,35.2,0,0,2
